DATA,AVAYALOGIN,SUPERVISOR,SEGMENTO,STATUS,TEMPODECASA,TURNO,ATENDIDAS,RECH,TMA,TALKTIME,ACW,TRANSF,AVALIADAS,PROMOTORAS,NEUTRAS,DETRATORAS
2024-02-23,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,15,1,402,282,120,0,0,0,0,0
2024-01-19,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,18,2,286,251,35,0,1,1,0,0
2024-03-13,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,20,4,201,166,35,0,5,3,2,0
2024-02-09,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,19,1,200,171,29,1,3,1,2,0
2024-03-01,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,16,0,466,342,124,0,5,2,2,1
2024-01-18,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,19,0,152,109,43,0,3,3,0,0
2024-03-19,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,11,0,266,248,18,0,3,1,2,0
2024-01-15,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,7,1,422,357,65,0,2,1,1,0
2024-02-16,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,21,2,401,354,47,0,5,3,2,0
2024-02-05,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,15,2,306,278,28,1,3,2,1,0
2024-01-02,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,15,1,316,233,83,0,1,1,0,0
2024-03-22,5510109,Supervisor 7,Segmento 4,Ativo,até 6 meses,Madrugada,13,0,421,354,67,0,0,0,0,0
2024-03-07,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,34,1,281,240,41,3,1,0,1,0
2024-01-08,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,20,0,466,438,28,1,4,1,3,0
2024-03-21,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,38,7,170,130,40,1,0,0,0,0
2024-03-05,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,17,3,381,269,112,1,2,0,2,0
2024-02-07,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,14,1,208,168,40,1,3,1,2,0
2024-02-20,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,34,9,158,137,21,1,2,2,0,0
2024-02-21,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,11,1,411,387,24,0,1,0,1,0
2024-03-12,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,27,0,153,138,15,3,1,0,1,0
2024-02-27,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,13,1,302,258,44,0,0,0,0,0
2024-01-17,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,14,0,188,134,54,1,0,0,0,0
2024-02-22,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,19,0,191,157,34,0,4,3,1,0
2024-03-15,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,10,0,253,184,69,0,1,0,1,0
2024-01-23,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,10,0,169,157,12,0,2,0,2,0
2024-01-30,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,12,0,199,148,51,0,1,0,1,0
2024-01-05,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,10,2,406,374,32,0,1,1,0,0
2024-01-03,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,12,1,326,231,95,0,1,0,1,0
2024-02-02,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,21,0,342,302,40,2,2,0,2,0
2024-02-28,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,40,0,177,166,11,3,0,0,0,0
2024-02-15,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,11,1,313,292,21,0,2,2,0,0
2024-03-18,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,35,5,171,128,43,0,7,3,4,0
2024-03-26,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,37,9,196,151,45,0,1,1,0,0
2024-01-12,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,23,1,408,290,118,0,4,3,1,0
2024-02-23,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,18,0,421,328,93,0,1,0,1,0
2024-02-29,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,14,3,304,216,88,1,0,0,0,0
2024-03-11,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,18,0,129,97,32,0,2,2,0,0
2024-03-29,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,22,2,449,332,117,0,0,0,0,0
2024-03-19,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,14,0,168,133,35,0,0,0,0,0
2024-03-27,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,36,7,298,211,87,0,11,6,4,1
2024-03-01,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,36,7,444,350,94,0,3,3,0,0
2024-03-06,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,31,2,383,328,55,0,6,4,2,0
2024-01-01,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,27,7,204,143,61,2,8,6,2,0
2024-01-26,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,38,0,316,283,33,1,4,1,2,1
2024-01-16,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,19,3,178,155,23,1,5,3,2,0
2024-02-13,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,37,4,308,242,66,0,4,1,2,1
2024-03-13,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,33,2,360,269,91,1,3,3,0,0
2024-02-14,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,28,3,442,319,123,4,1,1,0,0
2024-01-31,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,11,0,255,223,32,1,0,0,0,0
2024-01-22,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,23,1,177,145,32,0,2,0,2,0
2024-02-05,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,20,1,458,395,63,0,1,0,1,0
2024-02-06,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,39,4,155,127,28,0,1,1,0,0
2024-01-04,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,21,2,403,298,105,0,1,1,0,0
2024-01-02,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,10,2,203,182,21,0,0,0,0,0
2024-01-10,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,14,3,265,211,54,1,1,1,0,0
2024-01-18,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,15,0,404,309,95,0,2,0,2,0
2024-01-29,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,21,0,417,352,65,0,0,0,0,0
2024-01-09,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,26,2,174,132,42,0,2,0,2,0
2024-02-16,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,17,1,292,265,27,0,4,1,2,1
2024-02-09,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,15,0,429,383,46,1,1,1,0,0
2024-03-04,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,38,2,397,300,97,0,3,3,0,0
2024-01-15,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,24,4,192,167,25,0,5,2,2,1
2024-03-25,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,38,1,137,116,21,2,12,8,3,1
2024-01-19,5510110,Supervisor 4,Segmento 2,Ativo,até 6 meses,Noite,39,0,343,290,53,0,3,3,0,0
2024-03-25,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,48,3,196,183,13,3,8,3,3,2
2024-02-06,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,60,0,301,271,30,4,0,0,0,0
2024-02-19,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,30,1,241,194,47,1,3,2,1,0
2024-02-27,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,54,1,158,131,27,1,2,2,0,0
2024-01-26,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,27,5,407,299,108,0,4,4,0,0
2024-01-22,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,30,0,250,203,47,0,4,1,2,1
2024-01-10,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,40,6,276,224,52,1,0,0,0,0
2024-03-08,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,45,5,423,314,109,1,0,0,0,0
2024-03-01,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,20,2,234,195,39,0,2,1,1,0
2024-02-26,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,45,3,125,103,22,5,8,3,3,2
2024-01-29,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,59,1,264,203,61,1,5,5,0,0
2024-03-06,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,49,3,137,127,10,3,6,3,3,0
2024-03-12,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,36,5,167,138,29,0,9,8,1,0
2024-02-01,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,53,0,276,216,60,0,16,9,6,1
2024-03-28,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,56,0,325,250,75,1,6,6,0,0
2024-02-13,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,55,3,239,222,17,1,5,5,0,0
2024-02-07,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,55,2,226,195,31,0,1,0,1,0
2024-02-22,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,45,6,146,125,21,1,5,5,0,0
2024-03-15,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,45,2,372,289,83,3,5,4,1,0
2024-03-14,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,20,0,247,209,38,0,1,1,0,0
2024-02-09,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,58,5,444,373,71,0,4,2,2,0
2024-02-23,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,53,3,412,324,88,1,13,13,0,0
2024-01-15,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,35,2,141,114,27,3,0,0,0,0
2024-02-20,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,41,5,201,152,49,0,0,0,0,0
2024-02-02,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,24,2,317,260,57,2,1,0,1,0
2024-01-16,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,36,0,201,142,59,3,4,4,0,0
2024-03-11,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,52,1,229,207,22,4,1,1,0,0
2024-01-19,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,28,3,328,231,97,0,5,2,3,0
2024-02-28,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,46,0,338,266,72,0,9,7,2,0
2024-02-12,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,34,6,327,305,22,0,5,5,0,0
2024-01-18,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,52,1,295,242,53,3,11,6,3,2
2024-03-26,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,59,5,378,286,92,0,4,2,2,0
2024-01-23,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,59,12,139,107,32,1,2,1,1,0
2024-02-21,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,60,0,365,329,36,1,18,15,3,0
2024-03-22,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,45,0,239,193,46,0,0,0,0,0
2024-03-18,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,34,8,135,104,31,0,6,6,0,0
2024-01-02,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,52,5,283,258,25,0,3,3,0,0
2024-01-09,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,20,5,377,283,94,2,0,0,0,0
2024-01-30,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,59,2,466,381,85,2,0,0,0,0
2024-03-05,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,24,3,311,252,59,1,3,1,2,0
2024-03-29,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,55,0,470,435,35,0,12,4,6,2
2024-01-03,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,40,4,440,391,49,0,3,1,2,0
2024-01-25,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,47,13,179,143,36,5,10,5,5,0
2024-03-04,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,48,0,474,351,123,1,7,7,0,0
2024-02-08,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,52,1,237,210,27,6,9,6,2,1
2024-02-15,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,49,6,305,233,72,3,4,2,2,0
2024-02-16,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,21,1,388,324,64,1,4,4,0,0
2024-01-17,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,44,8,480,429,51,6,8,6,2,0
2024-03-19,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,53,4,175,135,40,0,9,7,2,0
2024-01-04,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,36,1,319,232,87,1,9,3,6,0
2024-03-20,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,30,4,226,207,19,2,1,0,1,0
2024-01-05,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,25,2,285,223,62,0,7,3,3,1
2024-02-05,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,45,6,405,332,73,0,3,2,1,0
2024-02-14,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,48,3,346,302,44,2,6,2,3,1
2024-03-27,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,26,1,353,289,64,1,3,3,0,0
2024-01-31,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,28,3,365,275,90,0,2,1,1,0
2024-02-29,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,28,1,291,222,69,0,4,3,1,0
2024-01-01,5510111,Supervisor 3,Segmento 4,Ativo,até 6 meses,Manhã,55,4,313,284,29,2,7,7,0,0
2024-02-16,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,25,2,148,120,28,1,4,4,0,0
2024-03-15,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,30,1,406,379,27,0,4,1,3,0
2024-03-14,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,50,5,393,323,70,3,1,0,1,0
2024-02-14,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,53,5,321,302,19,3,9,9,0,0
2024-02-22,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,30,1,366,262,104,1,3,3,0,0
2024-02-21,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,19,0,235,209,26,0,1,0,1,0
2024-02-05,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,23,2,384,309,75,0,2,1,1,0
2024-03-25,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,43,1,235,187,48,0,9,8,1,0
2024-03-18,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,33,0,454,370,84,0,11,6,3,2
2024-01-01,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,54,2,379,280,99,0,18,9,9,0
2024-02-15,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,37,3,284,200,84,3,9,6,3,0
2024-03-08,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,17,4,206,189,17,0,1,0,1,0
2024-02-12,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,22,5,353,275,78,2,7,5,2,0
2024-03-28,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,20,1,365,296,69,2,1,0,1,0
2024-02-07,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,30,6,435,338,97,0,4,3,1,0
2024-01-19,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,40,1,332,304,28,1,13,10,3,0
2024-02-20,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,41,0,229,164,65,1,5,5,0,0
2024-01-08,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,23,2,339,268,71,2,0,0,0,0
2024-01-26,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,23,0,232,206,26,1,1,1,0,0
2024-01-10,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,34,1,428,400,28,1,8,7,1,0
2024-03-29,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,34,5,228,178,50,2,5,5,0,0
2024-01-22,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,49,6,451,315,136,4,6,3,2,1
2024-01-29,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,44,1,245,216,29,0,4,1,2,1
2024-03-22,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,16,2,190,164,26,0,2,1,1,0
2024-01-03,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,37,0,325,277,48,3,4,3,1,0
2024-02-23,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,28,1,288,218,70,0,2,1,1,0
2024-01-25,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,29,4,258,238,20,0,4,1,3,0
2024-01-04,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,52,6,175,147,28,0,17,13,4,0
2024-03-20,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,15,2,470,351,119,0,1,0,1,0
2024-03-07,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,54,3,192,135,57,1,11,9,2,0
2024-01-23,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,24,2,430,354,76,1,7,6,1,0
2024-02-09,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,29,4,417,372,45,0,5,2,2,1
2024-01-24,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,43,8,215,192,23,0,9,5,3,1
2024-01-16,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,26,6,380,289,91,0,0,0,0,0
2024-03-27,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,50,6,305,261,44,4,0,0,0,0
2024-01-02,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,43,5,334,246,88,2,7,2,5,0
2024-03-13,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,25,4,447,369,78,1,0,0,0,0
2024-01-05,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,52,0,460,337,123,1,3,3,0,0
2024-02-13,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,44,3,417,294,123,1,8,6,2,0
2024-01-12,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,27,0,196,151,45,2,1,0,1,0
2024-01-11,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,51,8,454,388,66,0,0,0,0,0
2024-01-15,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,27,3,212,180,32,0,4,2,2,0
2024-03-11,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,20,3,332,287,45,0,7,7,0,0
2024-02-29,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,37,2,335,265,70,5,1,0,1,0
2024-03-26,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,15,0,317,228,89,0,1,0,1,0
2024-01-18,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,18,3,271,194,77,1,2,0,2,0
2024-02-26,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,50,4,195,163,32,0,2,0,2,0
2024-03-12,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,34,2,263,215,48,0,0,0,0,0
2024-02-01,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,42,5,241,198,43,2,5,2,2,1
2024-02-02,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,22,0,150,122,28,0,2,1,1,0
2024-03-04,5510112,Supervisor 2,Segmento 2,Ativo,até 6 meses,Tarde,21,3,151,133,18,1,5,5,0,0
2024-03-06,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,10,1,298,233,65,0,3,2,1,0
2024-03-21,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,40,4,191,150,41,0,10,5,5,0
2024-03-07,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,16,2,379,280,99,0,1,0,1,0
2024-02-01,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,27,0,252,211,41,0,6,2,4,0
2024-02-08,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,15,0,274,212,62,0,2,2,0,0
2024-02-21,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,39,0,171,125,46,0,0,0,0,0
2024-01-02,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,28,0,457,419,38,3,5,3,2,0
2024-03-19,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,20,1,367,275,92,0,1,0,1,0
2024-01-19,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,27,3,260,209,51,1,3,1,2,0
2024-03-12,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,37,4,338,283,55,1,1,1,0,0
2024-03-05,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,20,3,395,334,61,1,6,3,2,1
2024-03-20,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,12,1,137,103,34,0,0,0,0,0
2024-02-05,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,13,0,434,342,92,0,0,0,0,0
2024-02-26,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,21,0,437,372,65,0,0,0,0,0
2024-02-09,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,30,3,197,154,43,0,5,4,1,0
2024-03-15,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,17,4,269,194,75,0,0,0,0,0
2024-01-29,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,20,3,323,230,93,0,2,2,0,0
2024-03-18,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,21,5,387,291,96,1,3,2,1,0
2024-03-22,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,20,0,474,449,25,1,1,1,0,0
2024-01-24,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,14,1,168,147,21,0,1,1,0,0
2024-02-13,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,10,1,375,290,85,0,0,0,0,0
2024-02-22,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,33,3,132,112,20,1,5,2,2,1
2024-01-08,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,31,2,421,298,123,1,2,1,1,0
2024-03-28,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,24,1,234,169,65,2,1,1,0,0
2024-03-08,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,22,0,251,225,26,2,3,2,1,0
2024-02-23,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,32,1,275,220,55,2,1,1,0,0
2024-03-29,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,12,0,356,258,98,0,2,1,1,0
2024-01-18,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,30,2,123,105,18,1,2,2,0,0
2024-02-12,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,25,2,393,320,73,0,1,0,1,0
2024-02-15,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,24,3,394,351,43,0,5,3,2,0
2024-01-25,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,21,0,318,291,27,1,4,1,2,1
2024-03-13,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,23,2,279,223,56,0,0,0,0,0
2024-03-27,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,11,1,464,414,50,0,1,1,0,0
2024-01-15,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,19,0,465,337,128,0,1,1,0,0
2024-01-09,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,39,5,376,356,20,0,1,1,0,0
2024-02-02,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,18,2,127,117,10,0,0,0,0,0
2024-02-27,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,15,0,326,249,77,0,2,1,1,0
2024-03-04,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,14,1,357,287,70,0,4,4,0,0
2024-01-01,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,26,0,241,201,40,1,3,1,2,0
2024-01-12,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,27,0,462,423,39,0,0,0,0,0
2024-03-01,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,10,0,353,294,59,0,3,3,0,0
2024-02-20,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,35,2,146,135,11,0,0,0,0,0
2024-03-26,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,37,6,337,284,53,0,5,5,0,0
2024-01-11,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,40,2,177,140,37,0,1,1,0,0
2024-01-31,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,36,2,352,310,42,1,11,8,3,0
2024-02-06,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,31,1,290,242,48,2,6,3,2,1
2024-01-30,5510113,Supervisor 4,Segmento 1,Ativo,mais de 1 ano,Noite,30,4,285,224,61,0,3,1,2,0
